160,-68
160,-67
300,-70
300,-69
300,-72
300,-71
300,-73
300,-73
300,-71
300,-72
300,-70
300,-72
300,-70
300,-71
300,-76
300,-73
300,-71
300,-70
300,-72
300,-69
300,-68
300,-69
300,-71
300,-72
300,-70
300,-71
300,-68
300,-72
300,-69
300,-68
300,-69
300,-69
300,-72
300,-80
300,-72
300,-68
300,-77
300,-68
300,-76
300,-74
300,-70
300,-68
300,-70
300,-68
300,-75
300,-73
300,-69
300,-75
300,-75
300,-76
300,-72
300,-74
300,-72
300,-72
300,-70
300,-71
300,-68
300,-68
300,-73
300,-69
300,-68
300,-68
300,-74
300,-69
300,-70
300,-73
300,-72
300,-69
300,-69
300,-69
300,-71
300,-71
300,-73
300,-68
300,-70
300,-58
300,-57
300,-58
300,-57
300,-71
300,-72
300,-60
300,-69
300,-74
300,-69
300,-74
300,-72
300,-72
300,-72
300,-70
300,-69
300,-73
300,-74
300,-73
300,-72
300,-69
300,-69
300,-73
300,-73
300,-70
300,-69
300,-69
300,-68
300,-72
300,-70
300,-71
300,-68
300,-68
300,-68
300,-73
300,-70
300,-69
300,-73
300,-70
300,-69
300,-69
300,-69
300,-73
300,-74
300,-74
300,-69
300,-69
300,-69
300,-69
300,-69
300,-74
300,-74
300,-74
300,-68
300,-69
300,-69
300,-69
300,-74
300,-69
300,-74
300,-69
300,-69
300,-69
300,-74
300,-69
300,-70
300,-69
300,-73
300,-73
300,-69
300,-69
300,-69
300,-70
300,-73
300,-70
300,-70
300,-73
300,-73
300,-73
300,-69
300,-69
300,-70
300,-73
300,-73
300,-70
300,-68
300,-69
300,-69
300,-70
300,-72
300,-67
300,-67
300,-70
300,-69
300,-67
300,-68
300,-68
300,-74
300,-74
300,-70
300,-67
300,-72
300,-69
300,-70
300,-68
300,-73
300,-72
300,-72
300,-69
300,-69
300,-67
300,-73
300,-69
300,-68
300,-68
300,-72
300,-67
300,-68
300,-69
300,-71
300,-67
300,-68
300,-70
300,-67
300,-68
300,-71
300,-67
300,-68
300,-71
300,-71
300,-67
300,-67
300,-68
300,-69
300,-68
300,-71
300,-71
300,-71
300,-67
300,-67
300,-69
300,-70
300,-71
300,-68
300,-69
300,-71
300,-72
300,-67
300,-69
300,-69
300,-70
300,-67
300,-72
300,-67
300,-70
300,-72
300,-67
300,-67
300,-68
300,-69
300,-72
300,-72
300,-72
300,-72
300,-67
300,-68
300,-67
300,-67
300,-69
300,-69
300,-72
300,-73
300,-67
300,-69
300,-72
300,-72
300,-68
300,-68
300,-69
300,-73
300,-72
300,-67
300,-69
300,-73
300,-67
300,-67
300,-71
300,-68
300,-68
300,-68
300,-71
300,-67
300,-68
300,-72
300,-71
300,-67
300,-68
300,-68
300,-73
300,-67
300,-69
300,-68
300,-67
300,-67
300,-68
300,-72
300,-67
300,-67
300,-69
300,-68
300,-72
300,-72
300,-67
300,-69
300,-67
300,-68
300,-72
300,-72
300,-68
300,-67
300,-68
300,-73
300,-69
300,-68
300,-68
300,-68
300,-68
300,-68
300,-68
300,-66
300,-68
300,-69
300,-72
300,-69
300,-68
300,-69
300,-72
300,-79
300,-79
300,-77
300,-74
300,-71
300,-71
300,-78
300,-89
300,-87
300,-76
160,-63
160,-61
